EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,YEAR,LOGWKS 
29,49,0,1,1,1,1,0,0,16,0,7.8438500,3,3.8918203 
30,48,0,1,1,1,1,0,0,16,0,7.9373700,4,3.8712010 
31,48,0,1,1,1,1,0,0,16,0,8.1016800,5,3.8712010 
32,35,0,1,1,1,1,0,0,16,0,7.9193600,6,3.5553481 
33,25,0,1,1,1,0,0,0,16,0,8.0202700,7,3.2188758 
3,51,1,0,1,1,1,0,0,12,0,6.1398800,1,3.9318256 
4,49,0,0,1,1,1,0,0,12,0,6.5666700,2,3.8918203 
5,50,0,0,1,1,1,0,0,12,0,6.6515700,3,3.9120230 
6,50,0,0,1,1,1,0,0,12,0,6.8330300,4,3.9120230 
7,49,0,0,1,1,1,0,0,12,0,6.9716700,5,3.8918203 
8,48,0,0,1,1,1,0,0,12,0,7.0783400,6,3.8712010 
9,49,0,0,1,1,1,0,0,12,0,7.1966900,7,3.8918203 
37,40,1,0,1,1,1,0,1,11,0,6.5510800,1,3.6888795 
38,38,1,0,1,1,1,0,1,11,0,6.6871100,2,3.6375862 
39,46,1,0,1,1,1,0,0,11,0,6.7522700,3,3.8286414 
40,46,1,0,1,1,1,0,1,11,0,6.8134400,4,3.8286414 
41,46,1,0,1,1,1,0,1,11,0,6.9603500,5,3.8286414 
42,44,0,0,1,1,1,0,1,11,0,7.0201900,6,3.7841896 
43,43,1,0,1,1,1,0,1,11,0,7.0817100,7,3.7612001 
23,49,1,1,0,0,1,0,0,8,0,5.9269300,1,3.8918203 
24,49,1,1,0,0,1,0,0,8,0,5.9914600,2,3.8918203 
25,48,1,1,0,0,1,0,1,8,0,6.5736800,3,3.8712010 
26,51,1,1,0,0,1,0,1,8,0,6.6656800,4,3.9318256 
27,47,1,1,0,0,1,0,1,8,0,6.6970300,5,3.8501476 
28,44,1,1,0,0,1,0,1,8,0,6.8200200,6,3.7841896 
29,50,1,1,0,0,1,0,1,8,0,6.9450500,7,3.9120230 
5,50,0,0,1,1,1,0,0,14,0,6.4377500,1,3.9120230 
6,49,0,0,1,1,1,0,0,14,0,6.5736800,2,3.8918203 
7,49,0,0,1,1,1,0,0,14,0,6.6528600,3,3.8918203 
8,48,0,0,1,1,1,0,0,14,0,6.8265500,4,3.8712010 
9,49,0,0,1,1,1,0,0,14,0,6.9077600,5,3.8918203 
10,48,0,0,1,1,1,0,0,14,0,7.0361500,6,3.8712010 
11,48,0,0,1,1,1,0,0,14,0,7.0422900,7,3.8712010 
30,47,0,1,0,1,1,0,0,17,0,6.9057500,1,3.8501476 
31,48,0,1,0,1,1,0,0,17,0,6.9057500,2,3.8712010 
32,45,0,1,0,1,1,0,0,17,0,8.1605200,3,3.8066625 
33,47,0,1,0,1,1,0,0,17,0,8.0063700,4,3.8501476 
34,47,0,1,0,1,1,0,0,17,0,8.0551600,5,3.8501476 
35,47,0,1,0,1,1,0,0,17,0,7.9459100,6,3.8501476 
36,47,0,1,0,1,1,0,0,17,0,7.9831000,7,3.8501476 
21,49,1,1,0,1,1,0,1,12,1,6.5042900,1,3.8918203 
22,47,1,1,0,1,1,0,1,12,1,6.5510800,2,3.8501476 
23,48,1,1,0,1,1,0,1,12,1,6.6450900,3,3.8712010 
24,49,1,1,0,1,1,0,1,12,1,6.6463900,4,3.8918203 
25,49,1,1,0,1,1,0,1,12,1,6.9077600,5,3.8918203 
26,46,1,1,0,1,1,0,1,12,1,7.0139200,6,3.8286414 
27,49,1,1,0,1,1,0,1,12,1,7.0900800,7,3.8918203 
7,47,0,0,1,1,1,0,0,12,0,5.7683200,1,3.8501476 
8,50,0,0,1,1,1,0,0,12,0,5.8999000,2,3.9120230 
9,50,1,0,1,1,1,0,1,12,0,6.6080000,3,3.9120230 
10,51,1,0,1,1,1,0,1,12,0,6.8458800,4,3.9318256 
11,49,1,0,1,1,1,0,0,12,0,6.0867700,5,3.8918203 
12,51,1,0,0,0,1,0,0,12,0,6.3099200,6,3.9318256 
13,51,1,0,0,0,1,0,0,12,0,6.3099200,7,3.9318256 
4,50,1,1,0,1,1,0,0,12,0,6.3902400,1,3.9120230 
5,50,1,1,0,1,1,0,0,12,0,6.4907200,2,3.9120230 
6,50,1,1,0,1,1,0,0,12,0,6.6187400,3,3.9120230 
7,50,1,1,0,1,1,0,0,12,0,6.8057200,4,3.9120230 
8,50,1,1,0,1,1,0,0,12,0,6.9037500,5,3.9120230 
9,51,1,1,0,1,1,0,0,12,0,6.9810100,6,3.9318256 
10,50,1,1,0,1,1,0,0,12,0,7.0621900,7,3.9120230 
16,44,1,1,0,1,1,0,1,12,0,6.3456400,1,3.7841896 
17,49,1,1,0,1,1,0,1,12,0,6.5147100,2,3.8918203 
18,46,1,1,0,1,1,0,1,12,0,6.5792500,3,3.8286414 
19,48,1,1,0,1,1,0,1,12,0,6.6333200,4,3.8712010 
20,48,1,1,0,1,1,0,1,12,0,6.8023900,5,3.8712010 
21,48,1,1,0,1,1,0,1,12,0,6.8875500,6,3.8712010 
22,48,1,1,0,1,1,0,1,12,0,7.0076000,7,3.8712010 
16,40,0,0,0,0,1,0,1,16,0,6.4907200,1,3.6888795 
17,36,0,0,0,0,1,0,1,16,0,6.5147100,2,3.5835189 
18,39,0,0,0,0,1,0,0,16,0,6.5510800,3,3.6635616 
19,35,0,0,0,0,1,0,1,16,0,6.7080800,4,3.5553481 
20,38,0,0,0,0,1,0,1,16,0,6.8200200,5,3.6375862 
21,37,0,0,0,0,1,0,1,16,0,6.4599000,6,3.6109179 
22,36,0,0,0,0,1,0,1,16,0,6.9911800,7,3.5835189 
36,48,1,1,0,0,1,0,1,10,0,5.9814100,1,3.8712010 
37,49,1,1,0,0,1,0,1,10,0,5.9814100,2,3.8918203 
38,40,1,1,0,0,1,0,1,10,0,6.1092500,3,3.6888795 
39,48,1,1,0,0,1,0,1,10,0,6.2146100,4,3.8712010 
40,49,1,1,0,0,1,0,1,10,0,6.2576700,5,3.8918203 
41,39,1,1,0,0,1,0,1,10,0,6.3243600,6,3.6635616 
42,48,1,1,0,0,1,0,1,10,0,6.4329400,7,3.8712010 
28,48,0,1,0,1,1,0,0,12,0,6.9057500,1,3.8712010 
29,48,0,1,0,1,1,0,0,12,0,6.9057500,2,3.8712010 
30,49,0,1,0,1,1,0,0,12,0,7.2442300,3,3.8918203 
31,48,0,1,0,1,1,0,0,12,0,6.9565500,4,3.8712010 
32,47,0,1,0,1,1,0,0,12,0,7.0030700,5,3.8501476 
33,46,0,1,0,1,1,0,0,12,0,7.1731900,6,3.8286414 
34,48,0,1,0,1,1,0,0,12,0,7.1309000,7,3.8712010 
5,49,0,0,0,1,0,1,0,17,0,5.4161000,1,3.8918203 
6,52,0,0,0,1,0,1,0,17,0,5.4806400,2,3.9512437 
7,20,0,0,0,1,0,1,0,17,0,6.2146100,3,2.9957323 
8,50,0,0,0,1,0,1,0,17,0,6.2538300,4,3.9120230 
9,49,0,0,0,1,0,1,0,17,0,6.3438800,5,3.8918203 
10,48,0,0,1,1,0,1,0,17,0,7.1701200,6,3.8712010 
11,51,0,0,1,1,0,1,0,17,0,7.2167100,7,3.9318256 
20,52,1,0,1,0,1,0,0,10,0,6.5861700,1,3.9512437 
21,52,1,0,1,0,1,0,0,10,0,6.6618500,2,3.9512437 
22,51,1,0,1,0,1,0,0,10,0,6.8134400,3,3.9318256 
23,51,1,0,1,0,1,0,0,10,0,6.8617100,4,3.9318256 
24,52,1,0,1,0,1,0,0,10,0,7.0690200,5,3.9512437 
25,52,1,0,1,0,1,0,0,10,0,7.0775000,6,3.9512437 
26,51,1,0,1,0,1,0,0,10,0,7.1107000,7,3.9318256 
15,49,1,1,0,0,1,0,1,12,0,6.1224900,1,3.8918203 
16,49,1,1,0,0,1,0,1,12,0,6.1654200,2,3.8918203 
17,49,1,1,0,0,1,0,1,12,0,6.2166100,3,3.8918203 
18,42,1,1,0,0,1,0,1,12,0,6.5652600,4,3.7376696 
19,34,1,1,0,0,1,0,1,12,0,6.6200700,5,3.5263605 
20,47,1,1,0,0,1,0,1,12,0,6.6933200,6,3.8501476 
21,47,1,0,0,0,1,0,1,12,0,6.8023900,7,3.8501476 
20,49,0,1,0,1,0,1,0,13,0,6.4377500,1,3.8918203 
21,47,0,1,0,1,0,1,0,13,0,6.3969300,2,3.8501476 
22,48,0,1,0,1,0,1,0,13,0,6.4708000,3,3.8712010 
23,47,0,1,0,1,0,1,0,13,0,6.7452400,4,3.8501476 
24,48,0,1,0,1,0,1,0,13,0,6.7742200,5,3.8712010 
25,47,0,1,0,1,0,1,0,13,0,6.7901000,6,3.8501476 
26,47,1,1,0,1,0,1,0,13,0,6.7901000,7,3.8501476 
32,48,0,0,0,1,1,0,0,17,0,6.9057500,1,3.8712010 
33,49,0,0,0,1,1,0,0,17,0,6.9057500,2,3.8918203 
34,49,0,0,0,1,1,0,0,17,0,5.0172800,3,3.8918203 
35,50,0,0,0,1,1,0,0,17,0,7.3777600,4,3.9120230 
36,48,0,0,0,1,1,0,0,17,0,7.4673700,5,3.8712010 
37,47,0,0,0,1,1,0,0,17,0,7.3777600,6,3.8501476 
38,49,0,0,0,1,1,0,0,17,0,7.3310600,7,3.8918203 
12,47,1,0,0,1,1,0,0,12,0,6.6200700,1,3.8501476 
13,50,1,0,0,1,1,0,0,12,0,6.5510800,2,3.9120230 
14,51,1,0,0,1,1,0,0,12,0,6.5510800,3,3.9318256 
15,46,0,0,1,1,1,0,0,12,0,5.8721200,4,3.8286414 
16,52,0,0,1,1,1,0,0,12,0,6.9256000,5,3.9512437 
17,51,0,0,1,1,1,0,0,12,0,6.7650400,6,3.9318256 
18,50,0,0,1,1,1,0,0,12,0,6.6821100,7,3.9120230 
25,50,1,1,0,1,1,0,0,9,0,6.5147100,1,3.9120230 
26,42,1,1,0,1,1,0,0,9,0,6.7627300,2,3.7376696 
27,49,1,1,0,1,1,0,0,9,0,6.9373100,3,3.8918203 
28,48,1,1,0,1,1,0,0,9,0,6.8297900,4,3.8712010 
29,38,1,1,0,1,1,0,0,9,0,6.8824400,5,3.6375862 
30,50,1,1,0,1,1,0,0,9,0,6.9800800,6,3.9120230 
31,49,1,1,0,1,1,0,0,9,0,7.0900800,7,3.8918203 
9,49,0,1,1,1,1,0,0,16,0,6.4677000,1,3.8918203 
10,49,0,1,1,1,1,0,0,16,0,6.6200700,2,3.8918203 
11,49,0,0,1,1,1,0,0,16,0,6.7684900,3,3.8918203 
12,47,0,0,1,1,1,0,0,16,0,6.9957700,4,3.8501476 
13,49,0,0,1,1,1,0,0,16,0,7.1364800,5,3.8918203 
14,48,0,0,1,1,1,0,0,16,0,7.3777600,6,3.8712010 
15,48,0,0,1,1,1,0,0,16,0,7.5496100,7,3.8712010 
2,50,1,0,0,1,1,0,1,14,0,6.2971100,1,3.9120230 
3,50,1,0,0,1,1,0,1,14,0,6.4922400,2,3.9120230 
4,50,0,0,0,1,1,0,1,14,0,6.7452400,3,3.9120230 
5,49,1,0,0,1,1,0,1,14,0,6.8824400,4,3.8918203 
6,50,1,0,0,1,1,0,1,14,0,6.9565500,5,3.9120230 
7,49,1,0,0,1,1,0,1,14,0,7.0475200,6,3.8918203 
8,48,1,0,0,1,1,0,1,14,0,7.1309000,7,3.8712010 
9,49,0,0,0,1,1,0,1,12,0,6.6025900,1,3.8918203 
10,49,0,0,0,1,1,0,1,12,0,6.6240700,2,3.8918203 
11,49,0,0,0,1,1,0,1,12,0,6.7153800,3,3.8918203 
12,49,0,0,0,1,1,0,1,12,0,6.8426800,4,3.8918203 
13,47,0,0,0,1,1,0,1,12,0,7.0255400,5,3.8501476 
14,48,0,0,0,1,1,0,1,12,0,7.2233000,6,3.8712010 
15,47,0,0,0,1,1,0,1,12,0,7.0900800,7,3.8501476 
31,46,1,0,0,1,1,0,1,10,0,6.5652600,1,3.8286414 
32,47,1,0,0,1,1,0,1,10,0,6.6592900,2,3.8501476 
33,47,1,0,0,1,1,0,1,10,0,6.7878400,3,3.8501476 
34,47,1,0,0,1,1,0,1,10,0,6.8543500,4,3.8501476 
35,47,1,0,0,1,1,0,1,10,0,6.9660200,5,3.8501476 
36,47,1,0,0,1,1,0,1,10,0,7.1538300,6,3.8501476 
37,47,1,0,0,1,1,0,1,10,0,7.1090600,7,3.8501476 
9,49,0,0,0,1,0,1,0,16,0,6.5220900,1,3.8918203 
10,49,0,0,0,1,0,1,0,16,0,6.5861700,2,3.8918203 
11,47,0,0,0,1,0,1,0,16,0,6.6528600,3,3.8501476 
12,48,0,0,0,1,0,1,0,16,0,6.6528600,4,3.8712010 
13,48,0,0,0,1,0,1,0,16,0,6.7776500,5,3.8712010 
14,47,0,0,0,1,0,1,0,16,0,6.8023900,6,3.8501476 
15,48,0,0,0,1,0,1,0,16,0,6.9304900,7,3.8712010 
16,47,0,0,1,1,0,1,0,11,1,6.0567800,1,3.8501476 
17,50,0,0,1,1,0,1,0,11,1,6.2344100,2,3.9120230 
18,50,0,0,1,1,0,1,0,11,1,6.3969300,3,3.9120230 
19,50,0,0,1,1,0,1,0,11,1,6.3985900,4,3.9120230 
20,50,0,0,1,1,0,1,0,11,1,6.3969300,5,3.9120230 
21,49,0,0,1,1,0,1,0,11,1,6.3969300,6,3.8918203 
22,47,0,0,1,1,0,1,0,11,1,6.4769700,7,3.8501476 
13,50,1,0,0,0,1,0,0,9,0,5.7683200,1,3.9120230 
14,50,1,0,0,0,1,0,0,9,0,5.8579300,2,3.9120230 
15,49,1,0,0,0,1,0,0,9,0,6.0378700,3,3.8918203 
16,50,1,0,0,0,1,0,0,9,0,6.1070200,4,3.9120230 
17,50,1,0,0,0,1,0,0,9,0,6.1737900,5,3.9120230 
18,50,1,0,0,0,1,0,0,9,0,6.2324500,6,3.9120230 
19,49,1,0,0,0,1,0,0,9,0,6.2672000,7,3.8918203 
20,46,1,0,1,1,0,1,1,11,1,5.6835800,1,3.8286414 
21,45,1,0,1,1,0,1,1,11,1,5.7333400,2,3.8066625 
22,41,1,0,1,1,0,1,1,11,1,5.8861000,3,3.7135721 
23,40,1,0,1,1,0,1,0,11,1,5.9454200,4,3.6888795 
24,38,1,0,1,1,0,1,1,11,1,6.0137200,5,3.6375862 
25,42,0,0,1,1,0,1,0,11,1,6.0234500,6,3.7376696 
26,36,0,0,1,1,0,1,0,11,1,6.1070200,7,3.5835189 
27,47,0,0,0,0,1,0,0,12,0,6.4922400,1,3.8501476 
28,48,0,0,0,0,1,0,0,12,0,6.5510800,2,3.8712010 
29,48,0,0,0,0,1,0,0,12,0,6.6066500,3,3.8712010 
30,48,0,0,0,0,1,0,0,12,0,6.6846100,4,3.8712010 
31,47,0,0,0,0,1,0,0,12,0,6.7452400,5,3.8501476 
32,49,1,0,0,0,1,0,0,12,0,6.8023900,6,3.8918203 
33,47,0,0,0,0,1,0,0,12,0,6.8564600,7,3.8501476 
21,50,0,0,1,1,1,0,0,12,0,6.8297900,1,3.9120230 
22,50,0,0,1,1,1,0,0,12,0,6.9057500,2,3.9120230 
23,49,0,0,1,1,1,0,0,12,0,6.9077600,3,3.8918203 
24,50,0,0,1,1,1,0,0,12,0,7.0475200,4,3.9120230 
25,52,0,0,1,1,1,0,0,12,0,7.2078600,5,3.9512437 
26,50,0,0,1,1,1,0,0,12,0,6.9498600,6,3.9120230 
27,50,0,0,1,1,1,0,0,12,0,7.4085300,7,3.9120230 
3,50,0,1,0,1,1,0,0,15,0,6.4922400,1,3.9120230 
4,49,0,1,0,0,1,0,0,15,0,6.6592900,2,3.8918203 
5,52,0,1,0,0,1,0,0,15,0,6.6567300,3,3.9512437 
6,50,0,0,0,0,1,0,0,15,0,6.8023900,4,3.9120230 
7,50,0,1,0,0,1,0,0,15,0,7.0817100,5,3.9120230 
8,50,0,1,0,0,1,0,0,15,0,7.1592900,6,3.9120230 
9,48,0,1,0,0,1,0,0,15,0,7.2724000,7,3.8712010 
22,49,1,1,1,1,1,0,0,7,0,6.4922400,1,3.8918203 
23,48,1,1,1,1,1,0,0,7,0,6.5439100,2,3.8712010 
24,49,1,1,1,1,1,0,0,7,0,6.5072800,3,3.8918203 
25,50,1,1,1,1,1,0,0,7,0,6.7153800,4,3.9120230 
26,49,1,1,1,1,1,0,0,7,0,6.7393400,5,3.8918203 
27,50,1,1,1,1,1,0,0,7,0,6.8926400,6,3.9120230 
28,49,1,1,1,1,1,0,0,7,0,6.9517700,7,3.8918203 
30,52,1,1,1,1,1,0,1,10,0,6.3630300,1,3.9512437 
31,50,1,1,1,1,1,0,1,10,0,6.4052300,2,3.9120230 
32,50,1,1,1,1,1,0,1,10,0,6.4134600,3,3.9120230 
33,50,1,1,1,1,1,0,1,10,0,6.4216200,4,3.9120230 
34,49,1,1,1,1,1,0,1,10,0,6.4377500,5,3.8918203 
35,48,1,0,1,1,1,0,1,10,0,6.6200700,6,3.8712010 
36,48,1,0,1,1,1,0,1,10,0,6.6846100,7,3.8712010 
26,48,1,1,0,1,1,0,1,11,0,6.3716100,1,3.8712010 
27,48,1,1,0,1,1,0,1,11,0,6.4167300,2,3.8712010 
28,48,1,1,0,1,1,0,1,11,0,6.3969300,3,3.8712010 
29,45,1,1,0,1,1,0,1,11,0,6.5510800,4,3.8066625 
30,47,1,1,0,1,1,0,1,11,0,6.9077600,5,3.8501476 
31,48,1,1,0,1,1,0,1,11,0,6.8023900,6,3.8712010 
32,47,1,1,0,1,1,0,1,11,0,6.9077600,7,3.8501476 
20,49,1,0,0,1,1,0,1,12,1,6.4377500,1,3.8918203 
21,49,1,0,0,1,1,0,1,12,1,6.4377500,2,3.8918203 
22,49,1,0,0,1,1,0,1,12,1,6.3368300,3,3.8918203 
23,49,1,0,0,1,1,0,1,12,1,6.3767300,4,3.8918203 
24,50,1,0,0,1,1,0,1,12,1,6.3935900,5,3.9120230 
25,50,1,0,0,1,1,0,1,12,1,6.7153800,6,3.9120230 
26,51,1,0,0,1,1,0,1,12,1,6.5439100,7,3.9318256 
29,43,1,0,0,1,0,0,1,12,1,6.8023900,1,3.7612001 
30,42,1,0,0,1,1,0,1,12,1,6.9057500,2,3.7376696 
31,46,1,0,0,1,1,0,1,12,1,6.9660200,3,3.8286414 
32,45,1,0,0,1,1,0,1,12,1,6.9565500,4,3.8066625 
33,46,1,0,0,1,1,0,1,12,1,7.0900800,5,3.8286414 
34,41,1,0,0,1,1,0,1,12,1,7.1309000,6,3.7135721 
35,43,1,0,0,1,1,0,1,12,1,6.9613000,7,3.7612001 
27,51,0,0,0,1,1,0,1,12,0,5.7838300,1,3.9318256 
28,49,0,0,0,1,1,0,1,12,0,6.1224900,2,3.8918203 
29,50,1,0,0,1,1,0,1,12,0,6.1092500,3,3.9120230 
30,50,0,0,0,1,1,0,1,12,0,6.1092500,4,3.9120230 
31,45,1,0,0,1,1,0,1,12,0,6.1633100,5,3.8066625 
32,50,1,0,0,1,1,0,1,12,0,6.1923600,6,3.9120230 
33,49,1,0,0,1,1,0,1,12,0,6.4967700,7,3.8918203 
10,47,1,0,0,1,1,0,1,12,0,6.6066500,1,3.8501476 
11,52,1,0,0,1,1,0,1,12,0,6.7334000,2,3.9512437 
12,50,1,0,0,1,1,0,1,12,0,6.7912200,3,3.9120230 
13,49,0,0,0,1,1,0,1,12,0,6.8458800,4,3.8918203 
14,51,1,0,0,1,1,0,1,12,0,6.9555900,5,3.9318256 
15,50,1,0,0,1,1,0,1,12,0,7.1228700,6,3.9120230 
16,50,1,0,0,1,1,0,1,12,0,7.1654900,7,3.9120230 
17,49,0,0,1,1,1,0,0,14,0,6.9057500,1,3.8918203 
18,49,0,0,1,1,1,0,0,14,0,6.9057500,2,3.8918203 
19,49,0,0,1,1,1,0,0,14,0,7.2619300,3,3.8918203 
20,49,0,0,1,1,1,0,0,14,0,7.2793200,4,3.8918203 
21,50,0,0,1,1,1,0,0,14,0,7.3932600,5,3.9120230 
22,49,0,0,1,1,1,0,0,14,0,7.3594700,6,3.8918203 
23,49,0,0,1,0,1,0,0,14,0,7.8632700,7,3.8918203 
6,46,1,1,1,1,1,0,0,17,0,6.5652600,1,3.8286414 
7,49,1,1,1,1,1,0,0,17,0,6.5510800,2,3.8918203 
8,52,1,1,1,1,1,0,0,17,0,6.6333200,3,3.9512437 
9,49,1,1,1,1,1,0,0,17,0,6.6160700,4,3.8918203 
10,49,1,1,1,1,1,0,0,17,0,6.8046100,5,3.8918203 
11,50,1,1,1,1,1,0,0,17,0,6.9077600,6,3.9120230 
12,51,1,1,1,1,1,0,0,17,0,7.1853900,7,3.9318256 
34,44,0,0,1,1,1,0,0,14,0,6.8023900,1,3.7841896 
35,45,0,0,1,1,1,0,0,14,0,6.9057500,2,3.8066625 
36,44,0,0,1,1,1,0,0,14,0,7.0900800,3,3.7841896 
37,46,0,0,1,1,1,0,0,14,0,7.1309000,4,3.8286414 
38,45,0,0,1,1,1,0,0,14,0,7.2442300,5,3.8066625 
39,43,0,0,1,1,1,0,0,14,0,7.3132200,6,3.7612001 
40,43,0,0,1,1,1,0,0,14,0,7.3132200,7,3.7612001 
21,39,1,0,1,1,1,0,1,14,0,6.9057500,1,3.6635616 
22,52,1,0,0,1,1,0,1,14,0,6.9057500,2,3.9512437 
23,52,1,0,0,1,0,0,1,14,0,7.1115100,3,3.9512437 
24,48,1,0,0,1,0,0,1,14,0,7.2717000,4,3.8712010 
25,52,1,0,0,1,0,0,1,14,0,7.3388900,5,3.9512437 
26,50,1,0,0,1,0,0,1,14,0,7.3460100,6,3.9120230 
27,50,1,0,0,1,0,0,1,14,0,7.5928700,7,3.9120230 
30,48,1,0,1,1,1,0,0,11,0,6.7475900,1,3.8712010 
31,47,1,0,1,1,1,0,0,11,0,6.8426800,2,3.8501476 
32,46,1,0,1,1,1,0,0,11,0,6.9373100,3,3.8286414 
33,47,1,0,1,1,1,0,0,11,0,7.0387800,4,3.8501476 
34,47,1,0,1,1,1,0,0,11,0,7.1309000,5,3.8501476 
35,47,1,0,1,1,1,0,0,11,0,7.2262100,6,3.8501476 
36,46,1,0,1,1,1,0,0,11,0,7.3231700,7,3.8286414 
35,52,1,1,1,1,1,0,1,9,0,6.2952700,1,3.9512437 
36,51,1,1,1,1,1,0,1,9,0,6.4504700,2,3.9318256 
37,51,0,1,1,1,1,0,0,9,0,6.3919200,3,3.9318256 
38,48,0,1,1,1,1,0,0,9,0,6.5778600,4,3.8712010 
39,48,0,1,1,1,1,0,0,9,0,6.5610300,5,3.8712010 
40,48,0,1,1,0,1,0,0,9,0,6.5971500,6,3.8712010 
41,47,0,1,1,0,1,0,0,9,0,6.6567300,7,3.8501476 
17,48,0,0,1,1,1,0,0,16,0,6.3595700,1,3.8712010 
18,50,0,0,1,1,1,0,0,16,0,6.3969300,2,3.9120230 
19,50,0,0,1,1,1,0,0,16,0,6.4769700,3,3.9120230 
20,49,0,0,1,1,1,0,0,16,0,6.0867700,4,3.8918203 
21,45,0,0,1,1,1,0,0,16,0,6.6592900,5,3.8066625 
22,51,0,0,1,1,1,0,0,16,0,6.7912200,6,3.9318256 
23,25,0,0,1,1,1,0,0,16,0,6.8405500,7,3.2188758 
15,48,1,1,0,0,1,0,1,12,0,6.4441300,1,3.8712010 
16,44,1,1,0,0,1,0,1,12,0,6.5680800,2,3.7841896 
17,48,1,1,0,0,1,0,1,12,0,6.6346300,3,3.8712010 
18,46,1,1,0,0,1,0,1,12,0,6.7334000,4,3.8286414 
19,48,1,1,0,0,1,0,1,12,0,6.8341100,5,3.8712010 
20,48,1,1,0,0,1,0,1,12,0,6.9353700,6,3.8712010 
21,46,1,1,0,0,1,0,1,12,0,7.0166100,7,3.8286414 
3,49,1,0,1,0,1,0,0,12,1,6.2146100,1,3.8918203 
4,50,1,0,1,0,1,0,0,12,1,6.2146100,2,3.9120230 
5,50,1,0,1,0,1,0,0,12,1,6.4134600,3,3.9120230 
6,50,1,0,1,0,1,0,0,12,1,6.5072800,4,3.9120230 
7,50,1,0,1,0,1,0,0,12,1,6.6970300,5,3.9120230 
8,50,1,0,1,0,1,0,0,12,1,6.6970300,6,3.9120230 
9,50,1,0,1,0,1,0,0,12,1,6.7742200,7,3.9120230 
32,48,1,1,0,0,1,0,1,7,0,6.0591200,1,3.8712010 
33,49,1,1,0,0,1,0,1,7,0,6.1114700,2,3.8918203 
34,31,1,1,0,0,1,0,1,7,0,6.2728800,3,3.4339872 
35,48,1,1,0,0,1,0,1,7,0,6.3117300,4,3.8712010 
36,44,1,1,0,0,1,0,1,7,0,6.4183600,5,3.7841896 
37,45,1,1,0,0,1,0,1,7,0,6.5792500,6,3.8066625 
38,50,1,1,0,0,1,0,1,7,0,6.6605800,7,3.9120230 
10,45,1,1,0,0,1,0,0,12,0,6.0520900,1,3.8066625 
11,47,1,1,0,0,1,0,0,12,0,6.1092500,2,3.8501476 
12,48,1,1,0,0,0,0,0,12,0,6.2146100,3,3.8712010 
13,49,1,1,0,0,0,0,0,12,0,6.3099200,4,3.8918203 
14,45,1,0,0,0,0,0,0,12,0,6.5510800,5,3.8066625 
15,50,1,0,0,0,1,0,0,12,0,6.5510800,6,3.9120230 
16,52,1,0,0,0,1,0,0,12,0,6.6200700,7,3.9512437 
3,49,0,0,1,1,0,0,0,17,0,6.7799200,1,3.8918203 
4,51,0,0,1,1,0,0,0,17,0,6.8669300,2,3.9318256 
5,50,0,0,1,1,0,0,0,17,0,6.8977000,3,3.9120230 
6,50,0,0,1,1,1,0,0,17,0,6.9688500,4,3.9120230 
7,50,0,0,1,1,1,0,0,17,0,7.0587600,5,3.9120230 
8,51,0,0,1,1,1,0,0,17,0,7.1309000,6,3.9318256 
9,49,0,0,1,1,1,0,0,17,0,6.9847200,7,3.8918203 
13,49,0,1,0,1,1,0,0,16,0,6.5366900,1,3.8918203 
14,48,0,1,0,1,1,0,0,16,0,6.6592900,2,3.8712010 
15,49,0,1,0,1,1,0,0,16,0,6.7912200,3,3.8918203 
16,46,0,1,0,1,1,0,0,16,0,6.8875500,4,3.8286414 
17,47,0,1,0,1,1,0,0,16,0,6.9847200,5,3.8501476 
18,48,0,1,0,1,1,0,0,16,0,7.0900800,6,3.8712010 
19,47,0,1,0,1,1,0,0,16,0,7.2442300,7,3.8501476 
31,42,1,1,0,1,1,0,1,6,1,6.3801200,1,3.7376696 
32,48,1,1,0,1,1,0,1,6,1,6.4614700,2,3.8712010 
33,48,1,1,0,1,1,0,1,6,1,6.5482200,3,3.8712010 
34,47,1,1,0,1,1,0,1,6,1,6.6733000,4,3.8501476 
35,47,1,1,0,1,1,0,1,6,1,6.7719400,5,3.8501476 
36,39,1,1,0,1,1,0,1,6,1,6.8946700,6,3.6635616 
37,47,1,1,0,1,1,0,1,6,1,6.9565500,7,3.8501476 
13,28,1,1,0,1,1,0,1,10,0,6.5087700,1,3.3322045 
14,50,1,1,0,1,1,0,1,10,0,6.6025900,2,3.9120230 
15,48,1,1,0,1,1,0,1,10,0,6.6933200,3,3.8712010 
16,49,1,1,0,1,1,0,1,10,0,6.7534400,4,3.8918203 
17,46,1,1,0,1,1,0,1,10,0,6.8012800,5,3.8286414 
18,33,0,0,0,1,1,0,1,10,0,6.9555900,6,3.4965076 
19,51,1,1,0,1,1,0,1,10,0,7.0335100,7,3.9318256 
7,49,1,0,0,1,0,0,1,12,0,6.5861700,1,3.8918203 
8,42,1,0,0,1,0,0,1,12,0,6.6858600,2,3.7376696 
9,28,1,0,0,1,0,0,0,12,0,6.7855900,3,3.3322045 
10,38,1,0,0,1,0,0,1,12,0,6.7334000,4,3.6375862 
11,48,0,1,0,1,0,0,0,12,0,7.6009000,5,3.8712010 
12,39,1,0,0,1,1,0,0,12,0,7.1831100,6,3.6635616 
13,44,0,0,0,1,1,0,0,12,0,7.4955400,7,3.7841896 
