"studentid","teacher","student_house","teacher_house","grade"
52971135,"McGonagall","Slytherin","Gryffindor",69.57008493824513
58665048,"Dumbledore","Hufflepuff","Gryffindor",34.0600751199465
58665048,"Snape","Hufflepuff","Slytherin",27.780377210235763
58665048,"Flitwick","Hufflepuff","Ravenclaw",46.33147830787039
58665048,"Lupin","Hufflepuff","Gryffindor",54.166586567453265
58665048,"Sprout","Hufflepuff","Hufflepuff",36.26081698287664
58665048,"Trelawney","Hufflepuff","Ravenclaw",41.56732496593617
58665048,"McGonagall","Hufflepuff","Gryffindor",49.28773304933622
54951944,"Dumbledore","Hufflepuff","Gryffindor",59.943219957505995
54951944,"Snape","Hufflepuff","Slytherin",43.57920290769397
54951944,"Flitwick","Hufflepuff","Ravenclaw",62.045292911074355
54951944,"Lupin","Hufflepuff","Gryffindor",68.0123085780108
54951944,"Sprout","Hufflepuff","Hufflepuff",48.55669585910454
54951944,"Trelawney","Hufflepuff","Ravenclaw",41.77926563823997
54951944,"McGonagall","Hufflepuff","Gryffindor",66.00812523254177
54165872,"Dumbledore","Slytherin","Gryffindor",30.229693910492134
54165872,"Snape","Slytherin","Slytherin",32.75784039449238
54165872,"Flitwick","Slytherin","Ravenclaw",43.98347943507377
54165872,"Lupin","Slytherin","Gryffindor",53.688763582115726
54165872,"Sprout","Slytherin","Hufflepuff",22.823935042428705
54165872,"Trelawney","Slytherin","Ravenclaw",40.73527771347201
54165872,"McGonagall","Slytherin","Gryffindor",45.26699942677659
58971837,"Dumbledore","Gryffindor","Gryffindor",51.77873618789265
58971837,"Snape","Gryffindor","Slytherin",33.487820398837556
58971837,"Flitwick","Gryffindor","Ravenclaw",55.16485549939496
58971837,"Lupin","Gryffindor","Gryffindor",58.160241625955166
58971837,"Sprout","Gryffindor","Hufflepuff",46.89607752692548
58971837,"Trelawney","Gryffindor","Ravenclaw",53.71610518644947
58971837,"McGonagall","Gryffindor","Gryffindor",53.83140020131593
52984802,"Dumbledore","Gryffindor","Gryffindor",64.14741856954885
52984802,"Snape","Gryffindor","Slytherin",55.019040424684825
52984802,"Flitwick","Gryffindor","Ravenclaw",64.19580270968375
52984802,"Lupin","Gryffindor","Gryffindor",73.2963059432849
52984802,"Sprout","Gryffindor","Hufflepuff",61.8456237525438
52984802,"Trelawney","Gryffindor","Ravenclaw",67.05808513604923
52984802,"McGonagall","Gryffindor","Gryffindor",69.9453948503616
53732677,"Dumbledore","Hufflepuff","Gryffindor",32.792305907003545
53732677,"Snape","Hufflepuff","Slytherin",31.04776445191639
53732677,"Flitwick","Hufflepuff","Ravenclaw",50.5334774154375
53732677,"Lupin","Hufflepuff","Gryffindor",45.465304468341586
53732677,"Sprout","Hufflepuff","Hufflepuff",39.87525284649253
53732677,"Trelawney","Hufflepuff","Ravenclaw",47.3865301180872
53732677,"McGonagall","Hufflepuff","Gryffindor",42.70692287661973
57301578,"Dumbledore","Slytherin","Gryffindor",47.45927615393691
57301578,"Snape","Slytherin","Slytherin",30.07857822471452
57301578,"Flitwick","Slytherin","Ravenclaw",55.87116739339444
57301578,"Lupin","Slytherin","Gryffindor",56.21394119528959
57301578,"Sprout","Slytherin","Hufflepuff",39.28452997762278
57301578,"Trelawney","Slytherin","Ravenclaw",61.264713849205414
57301578,"McGonagall","Slytherin","Gryffindor",58.87267739650342
55243495,"Dumbledore","Gryffindor","Gryffindor",66.3477959262363
55243495,"Snape","Gryffindor","Slytherin",63.171218852475036
55243495,"Flitwick","Gryffindor","Ravenclaw",60.243436621010076
55243495,"Lupin","Gryffindor","Gryffindor",68.20920279069408
55243495,"Sprout","Gryffindor","Hufflepuff",61.32630685297659
55243495,"Trelawney","Gryffindor","Ravenclaw",66.19699042083946
55243495,"McGonagall","Gryffindor","Gryffindor",79.17133818760877
57679172,"Dumbledore","Ravenclaw","Gryffindor",53.55558641625972
57679172,"Snape","Ravenclaw","Slytherin",47.12132239259558
57679172,"Flitwick","Ravenclaw","Ravenclaw",61.23382698786537
57679172,"Lupin","Ravenclaw","Gryffindor",64.74361131816322
57679172,"Sprout","Ravenclaw","Hufflepuff",54.91617152455634
57679172,"Trelawney","Ravenclaw","Ravenclaw",47.371942847406245
57679172,"McGonagall","Ravenclaw","Gryffindor",72.75277439544811
57999235,"Dumbledore","Slytherin","Gryffindor",37.81273672396421
57999235,"Snape","Slytherin","Slytherin",31.712204442670192
57999235,"Flitwick","Slytherin","Ravenclaw",44.715805242829674
57999235,"Lupin","Slytherin","Gryffindor",60.32674557131769
57999235,"Sprout","Slytherin","Hufflepuff",33.225227090686346
57999235,"Trelawney","Slytherin","Ravenclaw",39.168919065981
57999235,"McGonagall","Slytherin","Gryffindor",54.0248639786074
57943818,"Dumbledore","Hufflepuff","Gryffindor",40.210608418896385
57943818,"Snape","Hufflepuff","Slytherin",46.75674825925687
57943818,"Flitwick","Hufflepuff","Ravenclaw",62.24155297409072
57943818,"Lupin","Hufflepuff","Gryffindor",72.20837339567116
57943818,"Sprout","Hufflepuff","Hufflepuff",48.48486541049344
57943818,"Trelawney","Hufflepuff","Ravenclaw",61.28497545107025
57943818,"McGonagall","Hufflepuff","Gryffindor",67.43831710774168
53649360,"Dumbledore","Slytherin","Gryffindor",38.6001982847253
53649360,"Snape","Slytherin","Slytherin",20.190005641428243
53649360,"Flitwick","Slytherin","Ravenclaw",48.609751416622096
53649360,"Lupin","Slytherin","Gryffindor",53.39135455696361
53649360,"Sprout","Slytherin","Hufflepuff",31.062266759188905
53649360,"Trelawney","Slytherin","Ravenclaw",46.77761005412592
53649360,"McGonagall","Slytherin","Gryffindor",50.16036134869148
51484911,"Dumbledore","Ravenclaw","Gryffindor",57.05221911258886
51484911,"Snape","Ravenclaw","Slytherin",49.4147192739662
51484911,"Flitwick","Ravenclaw","Ravenclaw",53.10364725501272
51484911,"Lupin","Ravenclaw","Gryffindor",73.66758510609321
51484911,"Sprout","Ravenclaw","Hufflepuff",47.43019001674763
51484911,"Trelawney","Ravenclaw","Ravenclaw",54.65690140982223
51484911,"McGonagall","Ravenclaw","Gryffindor",67.4121802009567
52148003,"Dumbledore","Slytherin","Gryffindor",61.67941129136266
52148003,"Snape","Slytherin","Slytherin",49.17973069469592
52148003,"Flitwick","Slytherin","Ravenclaw",61.88048046571044
52148003,"Lupin","Slytherin","Gryffindor",71.29111888844994
52148003,"Sprout","Slytherin","Hufflepuff",56.85666722295381
52148003,"Trelawney","Slytherin","Ravenclaw",75.25576169464742
52148003,"McGonagall","Slytherin","Gryffindor",68.46249799750869
53951875,"Dumbledore","Slytherin","Gryffindor",49.79995555996169
53951875,"Snape","Slytherin","Slytherin",58.16087369096964
53951875,"Flitwick","Slytherin","Ravenclaw",65.0790532094912
53951875,"Lupin","Slytherin","Gryffindor",71.66640677074876
53951875,"Sprout","Slytherin","Hufflepuff",56.767010990672276
53951875,"Trelawney","Slytherin","Ravenclaw",69.25787653002085
53951875,"McGonagall","Slytherin","Gryffindor",65.70471686533861
59332906,"Dumbledore","Hufflepuff","Gryffindor",32.4656904086812
59332906,"Snape","Hufflepuff","Slytherin",28.586451031129492
59332906,"Flitwick","Hufflepuff","Ravenclaw",47.20251201481218
59332906,"Lupin","Hufflepuff","Gryffindor",42.478278073111454
59332906,"Sprout","Hufflepuff","Hufflepuff",37.62463543186806
59332906,"Trelawney","Hufflepuff","Ravenclaw",41.31097477602386
59332906,"McGonagall","Hufflepuff","Gryffindor",48.46829617646293
59477364,"Dumbledore","Slytherin","Gryffindor",53.51484551042682
59477364,"Snape","Slytherin","Slytherin",43.17670316366611
59477364,"Flitwick","Slytherin","Ravenclaw",42.91490479065392
59477364,"Lupin","Slytherin","Gryffindor",64.69262457437071
59477364,"Sprout","Slytherin","Hufflepuff",49.50719217217736
59477364,"Trelawney","Slytherin","Ravenclaw",59.64423731108726
59477364,"McGonagall","Slytherin","Gryffindor",63.391870762616286
55710407,"Dumbledore","Hufflepuff","Gryffindor",45.15882935174867
55710407,"Snape","Hufflepuff","Slytherin",36.738232242946964
55710407,"Flitwick","Hufflepuff","Ravenclaw",52.51019715680394
55710407,"Lupin","Hufflepuff","Gryffindor",67.95008887548101
55710407,"Sprout","Hufflepuff","Hufflepuff",36.46768755500474
55710407,"Trelawney","Hufflepuff","Ravenclaw",55.57543948644417
55710407,"McGonagall","Hufflepuff","Gryffindor",59.81558281490782
59339079,"Dumbledore","Hufflepuff","Gryffindor",49.02865777121036
59339079,"Snape","Hufflepuff","Slytherin",20.737839007708267
59339079,"Flitwick","Hufflepuff","Ravenclaw",46.77335835386059
59339079,"Lupin","Hufflepuff","Gryffindor",57.56018738784186
59339079,"Sprout","Hufflepuff","Hufflepuff",28.556692059021163
59339079,"Trelawney","Hufflepuff","Ravenclaw",49.289828582139734
59339079,"McGonagall","Hufflepuff","Gryffindor",54.15446834945739
58861247,"Dumbledore","Hufflepuff","Gryffindor",41.58414434709969
58861247,"Snape","Hufflepuff","Slytherin",32.740265739016806
58861247,"Flitwick","Hufflepuff","Ravenclaw",53.037070431869346
58861247,"Lupin","Hufflepuff","Gryffindor",57.737145542401436
58861247,"Sprout","Hufflepuff","Hufflepuff",38.342732734623965
58861247,"Trelawney","Hufflepuff","Ravenclaw",40.786188437363265
58861247,"McGonagall","Hufflepuff","Gryffindor",54.05509878270246
57670963,"Dumbledore","Ravenclaw","Gryffindor",43.03084294510766
57670963,"Snape","Ravenclaw","Slytherin",31.16615285167277
57670963,"Flitwick","Ravenclaw","Ravenclaw",52.57953342630585
57670963,"Lupin","Ravenclaw","Gryffindor",49.678327332079434
57670963,"Sprout","Ravenclaw","Hufflepuff",32.392089298855566
57670963,"Trelawney","Ravenclaw","Ravenclaw",49.672094375079645
57670963,"McGonagall","Ravenclaw","Gryffindor",56.89642759251051
54926936,"Dumbledore","Gryffindor","Gryffindor",60.76484977568852
54926936,"Snape","Gryffindor","Slytherin",51.35910495674377
54926936,"Flitwick","Gryffindor","Ravenclaw",78.90415120242355
54926936,"Lupin","Gryffindor","Gryffindor",93.80680677536324
54926936,"Sprout","Gryffindor","Hufflepuff",57.78162172006247
54926936,"Trelawney","Gryffindor","Ravenclaw",78.76924018043258
54926936,"McGonagall","Gryffindor","Gryffindor",80.5274206744681
50512976,"Dumbledore","Slytherin","Gryffindor",42.52132281349385
50512976,"Snape","Slytherin","Slytherin",22.481897706333502
50512976,"Flitwick","Slytherin","Ravenclaw",50.15397624372168
50512976,"Lupin","Slytherin","Gryffindor",59.94268410880744
50512976,"Sprout","Slytherin","Hufflepuff",36.1255031819128
50512976,"Trelawney","Slytherin","Ravenclaw",46.2912406691661
50512976,"McGonagall","Slytherin","Gryffindor",43.151724978118764
56489139,"Dumbledore","Slytherin","Gryffindor",33.22451606000561
56489139,"Snape","Slytherin","Slytherin",13.8663033300478
56489139,"Flitwick","Slytherin","Ravenclaw",36.3032999599307
56489139,"Lupin","Slytherin","Gryffindor",40.88247257366434
56489139,"Sprout","Slytherin","Hufflepuff",26.519389694900568
56489139,"Trelawney","Slytherin","Ravenclaw",32.535909870440356
56489139,"McGonagall","Slytherin","Gryffindor",42.58218772255157
55012460,"Dumbledore","Gryffindor","Gryffindor",54.53331967714495
55012460,"Snape","Gryffindor","Slytherin",45.198892970368625
55012460,"Flitwick","Gryffindor","Ravenclaw",45.541446661686834
55012460,"Lupin","Gryffindor","Gryffindor",69.66867499542434
55012460,"Sprout","Gryffindor","Hufflepuff",44.95310021303089
55012460,"Trelawney","Gryffindor","Ravenclaw",53.328879406532
55012460,"McGonagall","Gryffindor","Gryffindor",55.15303931929426
50932217,"Dumbledore","Slytherin","Gryffindor",54.32374933968652
50932217,"Snape","Slytherin","Slytherin",43.480806487245886
50932217,"Flitwick","Slytherin","Ravenclaw",48.34473104042284
50932217,"Lupin","Slytherin","Gryffindor",66.04086232923274
50932217,"Sprout","Slytherin","Hufflepuff",27.715360866121976
50932217,"Trelawney","Slytherin","Ravenclaw",50.75897543039979
50932217,"McGonagall","Slytherin","Gryffindor",57.78779767337096
58917182,"Dumbledore","Slytherin","Gryffindor",49.52255812245524
58917182,"Snape","Slytherin","Slytherin",44.20963561610231
58917182,"Flitwick","Slytherin","Ravenclaw",67.98543774896363
58917182,"Lupin","Slytherin","Gryffindor",79.487749307337
58917182,"Sprout","Slytherin","Hufflepuff",48.96586774551366
58917182,"Trelawney","Slytherin","Ravenclaw",63.33403973390369
58917182,"McGonagall","Slytherin","Gryffindor",56.70730601371487
53013196,"Dumbledore","Gryffindor","Gryffindor",36.13118300462601
53013196,"Snape","Gryffindor","Slytherin",28.537151760517187
53013196,"Flitwick","Gryffindor","Ravenclaw",48.72480431728401
53013196,"Lupin","Gryffindor","Gryffindor",58.23317693040178
53013196,"Sprout","Gryffindor","Hufflepuff",42.82600458737929
53013196,"Trelawney","Gryffindor","Ravenclaw",45.76016558138207
53013196,"McGonagall","Gryffindor","Gryffindor",49.33753660505553
54787251,"Dumbledore","Ravenclaw","Gryffindor",51.23641630327718
54787251,"Snape","Ravenclaw","Slytherin",47.528567681180185
54787251,"Flitwick","Ravenclaw","Ravenclaw",67.99444661398704
54787251,"Lupin","Ravenclaw","Gryffindor",63.3708878992327
54787251,"Sprout","Ravenclaw","Hufflepuff",50.20761055542364
54787251,"Trelawney","Ravenclaw","Ravenclaw",59.20112129682708
54787251,"McGonagall","Ravenclaw","Gryffindor",62.83283768362935
51005521,"Dumbledore","Ravenclaw","Gryffindor",70.82357144099612
51005521,"Snape","Ravenclaw","Slytherin",54.41927208159643
51005521,"Flitwick","Ravenclaw","Ravenclaw",70.79451743034008
51005521,"Lupin","Ravenclaw","Gryffindor",74.18676652121346
51005521,"Sprout","Ravenclaw","Hufflepuff",68.08787609339596
51005521,"Trelawney","Ravenclaw","Ravenclaw",78.41781065254057
51005521,"McGonagall","Ravenclaw","Gryffindor",73.33217701186133
58319106,"Dumbledore","Hufflepuff","Gryffindor",55.2239914645469
58319106,"Snape","Hufflepuff","Slytherin",43.69118428853845
58319106,"Flitwick","Hufflepuff","Ravenclaw",66.46565907005409
58319106,"Lupin","Hufflepuff","Gryffindor",79.37765323760999
58319106,"Sprout","Hufflepuff","Hufflepuff",54.18961537415879
58319106,"Trelawney","Hufflepuff","Ravenclaw",66.1561948774063
58319106,"McGonagall","Hufflepuff","Gryffindor",71.37022120384285
54406498,"Dumbledore","Hufflepuff","Gryffindor",50.4276870410005
54406498,"Snape","Hufflepuff","Slytherin",49.174543530793976
54406498,"Flitwick","Hufflepuff","Ravenclaw",64.33665120514812
54406498,"Lupin","Hufflepuff","Gryffindor",61.85985976716211
54406498,"Sprout","Hufflepuff","Hufflepuff",44.37439844307428
54406498,"Trelawney","Hufflepuff","Ravenclaw",58.57759633177557
54406498,"McGonagall","Hufflepuff","Gryffindor",60.865467783421195
51692274,"Dumbledore","Gryffindor","Gryffindor",57.09877536147886
51692274,"Snape","Gryffindor","Slytherin",48.93096131985335
51692274,"Flitwick","Gryffindor","Ravenclaw",65.18380568824097
51692274,"Lupin","Gryffindor","Gryffindor",72.74937456306883
51692274,"Sprout","Gryffindor","Hufflepuff",55.01445729726499
51692274,"Trelawney","Gryffindor","Ravenclaw",66.28398054701147
51692274,"McGonagall","Gryffindor","Gryffindor",59.43273602374478
59224237,"Dumbledore","Hufflepuff","Gryffindor",74.02834609601074
59224237,"Snape","Hufflepuff","Slytherin",53.712546334101546
59224237,"Flitwick","Hufflepuff","Ravenclaw",72.84014973010376
59224237,"Lupin","Hufflepuff","Gryffindor",81.18507708382418
59224237,"Sprout","Hufflepuff","Hufflepuff",62.82920627474967
59224237,"Trelawney","Hufflepuff","Ravenclaw",73.66126796933327
59224237,"McGonagall","Hufflepuff","Gryffindor",80.77060227774136
58701939,"Dumbledore","Gryffindor","Gryffindor",40.48435361619652
58701939,"Snape","Gryffindor","Slytherin",32.111511222289494
58701939,"Flitwick","Gryffindor","Ravenclaw",56.55613357971397
58701939,"Lupin","Gryffindor","Gryffindor",60.4950568488231
58701939,"Sprout","Gryffindor","Hufflepuff",41.24564230735996
58701939,"Trelawney","Gryffindor","Ravenclaw",47.249139433916994
58701939,"McGonagall","Gryffindor","Gryffindor",55.03852799025431
55081207,"Dumbledore","Slytherin","Gryffindor",56.22233402628099
55081207,"Snape","Slytherin","Slytherin",36.03036092441039
55081207,"Flitwick","Slytherin","Ravenclaw",66.92772190705662
55081207,"Lupin","Slytherin","Gryffindor",70.49996024549426
55081207,"Sprout","Slytherin","Hufflepuff",51.82601837294039
55081207,"Trelawney","Slytherin","Ravenclaw",61.79852270946812
55081207,"McGonagall","Slytherin","Gryffindor",70.24605187012597
54656187,"Dumbledore","Gryffindor","Gryffindor",60.74956431582933
54656187,"Snape","Gryffindor","Slytherin",54.502482866318694
54656187,"Flitwick","Gryffindor","Ravenclaw",57.2630725254839
54656187,"Lupin","Gryffindor","Gryffindor",77.71472130058038
54656187,"Sprout","Gryffindor","Hufflepuff",51.9619434199802
54656187,"Trelawney","Gryffindor","Ravenclaw",62.798550820817546
54656187,"McGonagall","Gryffindor","Gryffindor",81.83917129154148
51001053,"Dumbledore","Hufflepuff","Gryffindor",34.210197153961715
51001053,"Snape","Hufflepuff","Slytherin",21.711990099728638
51001053,"Flitwick","Hufflepuff","Ravenclaw",47.223394096549185
51001053,"Lupin","Hufflepuff","Gryffindor",43.87017760090389
51001053,"Sprout","Hufflepuff","Hufflepuff",27.723485186784025
51001053,"Trelawney","Hufflepuff","Ravenclaw",30.572143896582126
51001053,"McGonagall","Hufflepuff","Gryffindor",40.81729363176709
52392382,"Dumbledore","Slytherin","Gryffindor",39.91568079829061
52392382,"Snape","Slytherin","Slytherin",33.65618609796216
52392382,"Flitwick","Slytherin","Ravenclaw",53.54916841232608
52392382,"Lupin","Slytherin","Gryffindor",69.68615504418683
52392382,"Sprout","Slytherin","Hufflepuff",37.98937249172119
52392382,"Trelawney","Slytherin","Ravenclaw",56.4802839015147
52392382,"McGonagall","Slytherin","Gryffindor",56.391971879071555
58992370,"Dumbledore","Slytherin","Gryffindor",50.43189157017811
58992370,"Snape","Slytherin","Slytherin",31.03253912426659
58992370,"Flitwick","Slytherin","Ravenclaw",45.56746934454982
58992370,"Lupin","Slytherin","Gryffindor",66.14513208218514
58992370,"Sprout","Slytherin","Hufflepuff",34.34581639733341
58992370,"Trelawney","Slytherin","Ravenclaw",46.931384686995614
58992370,"McGonagall","Slytherin","Gryffindor",60.19837527032194
58699963,"Dumbledore","Hufflepuff","Gryffindor",37.310493628866006
58699963,"Snape","Hufflepuff","Slytherin",32.70101611158786
58699963,"Flitwick","Hufflepuff","Ravenclaw",48.23145847898496
58699963,"Lupin","Hufflepuff","Gryffindor",58.62849746841445
